start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean,solution
2020-03-09T03:41:55.304679,2020-03-09T03:44:36.186405,160.881726,7,5 5 0 3 5 3 3,1,22353,321,7,21,11.552376961635282,"[3, 6, 11, 11, 2, 8, 11, 2, 8, 5, 0, 6, 5, 9, 3, 2, 8, 1, 7, 5, 6, 0, 5, 8, 2, 0, 5, 6, 5, 9, 3, 0, 0, 6, 6, 2, 8, 6, 9, 3, 0, 5, 11, 8, 2, 3, 9, 11, 0, 5, 6, 5, 2, 8, 5, 2, 5, 11, 8, 11, 11, 2, 8, 11, 11, 1, 2, 8, 7, 5, 5, 9, 3, 6, 0, 0, 2, 8, 11, 11, 2, 8, 6, 11, 8, 5, 2, 0, 6, 6, 0, 2, 8, 11, 5, 5, 11, 8, 6, 0, 8, 2, 5, 2, 11, 2, 8, 8, 2, 6, 0, 0, 6, 5, 8, 11, 11, 2, 2, 5, 2, 2, 2, 2, 8, 0, 2, 2, 8, 8, 6, 8, 8, 0, 2, 8, 6, 8, 11, 2, 8, 8, 0, 11, 6, 11, 2, 8, 11, 5, 5, 5, 5, 2, 0, 6, 8, 6, 0, 8, 2, 11, 11, 3, 9, 2, 8, 1, 7, 9, 3, 6, 0, 7, 1, 8, 7, 1, 2, 0, 11, 6, 0, 2, 8, 5, 3, 9, 2, 8, 1, 6, 2, 3, 9, 8, 3, 9, 5, 7, 11, 9, 3, 3, 9, 2, 8, 0, 6, 1, 7, 11, 5, 5, 1, 2, 8, 11, 11, 7, 11, 11, 5, 1, 2, 8, 7, 5, 5, 5, 2, 8, 3, 9, 11, 11, 2, 8, 1, 5, 6, 7, 11, 0, 2, 8, 5, 2, 8, 3, 1, 2, 0, 6, 8, 9, 2, 0, 6, 11, 5, 8, 3, 7, 2, 1, 9, 3, 7, 8, 9, 11, 6, 2, 8, 9, 3, 8, 2, 11, 0, 2, 8, 5, 11, 8, 2, 6, 5, 5, 1, 0, 0, 7, 5, 5, 6, 8, 2, 11, 11, 5, 5, 2, 8, 5, 5, 11, 11, 0, 11, 2, 8, 3, 11, 11, 5, 9, 6, 5, 5]"
2020-03-09T03:44:37.482242,2020-03-09T03:44:40.367815,2.885573,7,7 4 1 2 5 1 2,1,665,19,7,11,7.01810846312629,"[8, 7, 11, 8, 10, 9, 3, 2, 8, 3, 9, 1, 7, 7, 1, 4, 7, 10, 1]"
2020-03-09T03:44:40.504961,2020-03-09T03:48:34.146545,233.641584,7,0 7 3 8 4 8 10,0,30001,-1,-1,26,14.686092147087152,
2020-03-09T03:48:40.163884,2020-03-09T03:48:51.827408,11.663524,7,2 5 5 5 7 4 1,1,2606,5,5,16,9.324916715962514,"[7, 10, 1, 5, 8]"
2020-03-09T03:48:51.906040,2020-03-09T03:49:06.462843,14.556803,7,1 9 1 11 6 10 2,1,10177,7,7,19,10.734316584083144,"[8, 4, 0, 5, 7, 3, 7]"
2020-03-09T03:49:07.625988,2020-03-09T03:49:40.254536,32.628548,7,8 8 1 10 10 3 7,1,11700,7,7,20,11.336536424468424,"[1, 9, 10, 10, 7, 2, 2]"
2020-03-09T03:49:41.035746,2020-03-09T03:49:41.262191,0.226445,7,3 4 2 1 11 1 2,1,154,11,7,10,5.38682205289108,"[1, 1, 1, 1, 8, 7, 5, 7, 8, 10, 9]"
2020-03-09T03:49:41.287323,2020-03-09T03:51:20.596762,99.309439,7,6 9 5 1 11 0 7,0,30001,-1,-1,21,11.759853485558205,
2020-03-09T03:51:21.561766,2020-03-09T03:53:02.802524,101.240758,7,5 8 3 5 2 5 8,0,30001,-1,-1,23,12.308315841639422,
2020-03-09T03:53:03.976632,2020-03-09T03:53:05.593476,1.616844,7,5 2 6 5 4 6 6,1,971,7,7,14,7.984864391951006,"[6, 6, 11, 10, 0, 8, 11]"
2020-03-09T03:53:05.687351,2020-03-09T03:54:27.020732,81.333381,7,10 0 10 6 3 3 1,1,21631,133,7,21,11.715773086620588,"[7, 3, 3, 4, 4, 9, 3, 1, 7, 2, 8, 6, 0, 7, 1, 3, 9, 0, 6, 10, 9, 4, 3, 2, 8, 9, 2, 3, 2, 2, 2, 6, 0, 7, 1, 3, 9, 1, 7, 0, 6, 10, 4, 11, 5, 8, 6, 0, 8, 8, 1, 7, 0, 6, 9, 8, 9, 9, 2, 9, 3, 8, 1, 7, 0, 6, 5, 11, 6, 0, 3, 3, 7, 1, 6, 0, 10, 3, 3, 9, 6, 0, 2, 8, 0, 4, 6, 9, 3, 1, 7, 2, 8, 4, 10, 0, 2, 8, 1, 6, 9, 3, 2, 8, 3, 9, 0, 7, 9, 3, 0, 6, 3, 9, 4, 10, 10, 6, 8, 2, 10, 10, 10, 4, 2, 8, 9, 3, 4, 0, 4, 6, 4]"
2020-03-09T03:54:28.177852,2020-03-09T03:54:31.257847,3.079995,7,7 11 3 3 10 2 0,1,1894,7,7,17,10.023675454312771,"[6, 8, 4, 3, 3, 5, 1]"
2020-03-09T03:54:31.450336,2020-03-09T03:54:31.463136,0.0128,7,5 1 0 1 1 1 4,1,5,3,3,3,2.230769230769231,"[10, 6, 11]"
